Tree,Row,Node,MaxLevel,Level,Gold,Food,Iron,Valor,Oil,Prerequisite,HaveIt,Priority,Notes
Tactical Weapon,6,Enhancement: Drone HP II,10,6,363825000,122000000,122000000,2750,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,7,480980000,161200000,161200000,3000,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,8,480980000,161200000,161200000,3000,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,9,677000000,225670000,225670000,3250,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone HP II,10,10,677000000,225670000,225670000,3250,0,support-hero-hp-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,1,189790000,63260000,63260000,2250,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,2,189790000,63260000,63260000,2250,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,3,246670000,82220000,82220000,2500,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,4,246670000,82220000,82220000,2500,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,5,363825000,122000000,122000000,2750,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,6,363825000,122000000,122000000,2750,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,7,480980000,161200000,161200000,3000,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,8,480980000,161200000,161200000,3000,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,9,677000000,225670000,225670000,3250,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Attack II,10,10,677000000,225670000,225670000,3250,0,support-hero-attack-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,1,189790000,63260000,63260000,2250,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,2,189790000,63260000,63260000,2250,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,3,246670000,82220000,82220000,2500,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,4,246670000,82220000,82220000,2500,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,5,363825000,122000000,122000000,2750,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,6,363825000,122000000,122000000,2750,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,7,480980000,161200000,161200000,3000,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,8,480980000,161200000,161200000,3000,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,9,677000000,225670000,225670000,3250,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,6,Enhancement: Drone Defense II,10,10,677000000,225670000,225670000,3250,0,support-hero-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,1,189790000,63260000,63260000,2250,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,2,189790000,63260000,63260000,2250,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,3,246670000,82220000,82220000,2500,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,4,246670000,82220000,82220000,2500,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,5,363825000,122000000,122000000,2750,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,6,363825000,122000000,122000000,2750,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,7,480980000,161200000,161200000,3000,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,8,480980000,161200000,161200000,3000,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,9,677000000,225670000,225670000,3250,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: HP Conversion II,10,10,677000000,225670000,225670000,3250,0,enhancement-drone-hp-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,1,189790000,63260000,63260000,2250,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,2,189790000,63260000,63260000,2250,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,3,246670000,82220000,82220000,2500,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,4,246670000,82220000,82220000,2500,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,5,363825000,122000000,122000000,2750,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,6,363825000,122000000,122000000,2750,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,7,480980000,161200000,161200000,3000,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,8,480980000,161200000,161200000,3000,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,9,677000000,225670000,225670000,3250,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Attack Conversion II,10,10,677000000,225670000,225670000,3250,0,enhancement-drone-attack-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,1,189790000,63260000,63260000,2250,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,2,189790000,63260000,63260000,2250,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,3,246670000,82220000,82220000,2500,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,4,246670000,82220000,82220000,2500,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,5,363825000,122000000,122000000,2750,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,6,363825000,122000000,122000000,2750,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,7,480980000,161200000,161200000,3000,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,8,480980000,161200000,161200000,3000,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,9,677000000,225670000,225670000,3250,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,7,Assistance: Defense Conversion II,10,10,677000000,225670000,225670000,3250,0,enhancement-drone-defense-2 Lv.1,0,,
Tactical Weapon,8,Limit Break: Skill Star II,1,1,710950000,236950000,236950000,7500,0,assistance-hp-conversion-2 Lv.10; assistance-attack-conversion-2 Lv.10; assistance-defense-conversion-2 Lv.10,0,,
Tactical Weapon,9,Support: Hero HP III,20,1,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,2,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,3,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,4,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,5,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,6,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,7,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,8,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,9,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,10,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,11,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,12,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,13,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,14,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,15,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,16,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,17,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,18,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,19,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero HP III,20,20,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,1,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,2,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,3,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,4,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,5,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,6,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,7,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,8,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,9,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,10,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,11,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,12,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,13,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,14,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,15,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,16,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,17,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,18,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,19,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Attack III,20,20,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,1,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,2,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,3,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,4,680950000,226950000,226950000,3000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,5,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,6,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,7,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,8,953260000,317680000,317680000,3250,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,9,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,10,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,11,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,12,1001000000,333670000,333670000,3500,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,13,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,14,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,15,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,16,1041000000,347000000,347000000,3750,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,17,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,18,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,19,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,9,Support: Hero Defense III,20,20,1071990000,357330000,357330000,4000,0,limit-break-skill-star-2 Lv.1; Troop Type Mastery,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,1,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,2,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,3,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,4,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,5,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,6,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,7,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,8,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,9,1001000000,333670000,333670000,3500,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,10,1001000000,333670000,333670000,3500,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,11,1001000000,333670000,333670000,3500,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,12,1001000000,333670000,333670000,3500,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,13,1041000000,347000000,347000000,3750,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,14,1041000000,347000000,347000000,3750,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,15,1041000000,347000000,347000000,3750,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,16,1041000000,347000000,347000000,3750,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,17,1071990000,357330000,357330000,4000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,18,1071990000,357330000,357330000,4000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,19,1071990000,357330000,357330000,4000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone HP III,20,20,1071990000,357330000,357330000,4000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,1,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,2,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,3,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,4,680950000,226950000,226950000,3000,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,5,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,6,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,7,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
Tactical Weapon,10,Enhancement: Drone Attack III,20,8,953260000,317680000,317680000,3250,0,support-hero-hp-3 Lv.1; support-hero-attack-3 Lv.1; support-hero-defense-3 Lv.1,0,,
